,season,match_name,home_team,away_team,winner,home_score,away_score,h_odd,d_odd,a_odd,h_match_points,ht_points,ht_goals,ht_goals_sf,ht_wins,ht_draws,ht_losses,ht_win_streak,ht_draw_streak,ht_loss_streak,a_match_points,at_points,at_goals,at_goals_sf,at_wins,at_draws,at_losses,at_win_streak,at_draw_streak,at_loss_streak,ls_winner
6470,2021,Crystal Palace vs Watford,Crystal Palace,Watford,HOME_TEAM,1,0,1.02,1.04,1.05,3,389,378,501,104,77,162,0,1,0,0,239,242,369,61,56,113,0,1,0,Crystal Palace
6471,2021,Manchester Utd vs Brentford,Manchester Utd,Brentford,HOME_TEAM,3,0,1.02,1.04,1.05,3,1318,1198,585,393,139,113,0,0,3,0,6,7,4,2,0,1,2,0,0,UNKNOWN
6472,2021,West Ham vs Arsenal,West Ham,Arsenal,AWAY_TEAM,1,2,1.04,1.04,1.02,0,706,720,848,188,142,243,1,0,0,3,1209,1204,692,353,150,145,1,0,0,DRAW
6473,2021,Everton vs Chelsea,Everton,Chelsea,HOME_TEAM,1,0,1.05,1.04,1.02,3,972,880,779,263,183,203,1,0,0,0,1323,1193,570,395,138,113,0,1,0,Everton
6474,2021,Tottenham vs Leicester,Tottenham,Leicester,HOME_TEAM,3,1,1.01,1.05,1.09,3,1108,1063,742,318,154,174,0,1,0,0,399,415,355,113,60,95,0,0,1,Leicester
6475,2021,Leeds vs Manchester City,Leeds,Manchester City,AWAY_TEAM,0,4,1.1,1.06,1.01,0,63,66,61,19,6,17,0,0,2,3,1231,1250,649,370,121,157,2,0,0,DRAW
6476,2021,Aston Villa vs Norwich,Aston Villa,Norwich,HOME_TEAM,2,0,1.01,1.05,1.08,3,638,637,777,161,155,218,1,0,0,0,210,225,410,50,60,118,0,0,2,Aston Villa
6477,2021,Southampton vs Crystal Palace,Southampton,Crystal Palace,AWAY_TEAM,1,2,1.02,1.03,1.03,0,468,484,551,121,105,156,0,0,5,3,392,379,501,105,77,162,1,0,0,Southampton
6478,2021,Watford vs Burnley,Watford,Burnley,AWAY_TEAM,1,2,1.03,1.03,1.03,0,239,242,370,61,56,114,0,0,1,3,291,269,409,76,63,131,0,0,2,Burnley
6479,2021,Wolves vs Brighton,Wolves,Brighton,AWAY_TEAM,0,3,1.03,1.03,1.03,0,266,257,353,68,62,102,0,1,0,3,165,156,216,38,51,66,1,0,0,Wolves
6480,2021,Newcastle vs Liverpool,Newcastle,Liverpool,AWAY_TEAM,0,1,1.07,1.04,1.02,0,680,667,852,179,143,249,0,0,1,3,1226,1167,636,358,152,136,0,1,0,DRAW
6481,2021,Manchester Utd vs Chelsea,Manchester Utd,Chelsea,DRAW,1,1,1.04,1.04,1.02,1,1321,1201,585,394,139,113,1,0,0,1,1323,1193,571,395,138,114,0,0,1,DRAW
6482,2021,Crystal Palace vs Leeds,Crystal Palace,Leeds,DRAW,0,0,1.02,1.03,1.03,1,395,381,502,106,77,162,2,0,0,1,63,66,65,19,6,18,0,0,3,Crystal Palace
6483,2021,Liverpool vs Everton,Liverpool,Everton,HOME_TEAM,2,0,1.01,1.07,1.15,3,1229,1168,636,359,152,136,1,0,0,0,975,881,779,264,183,203,2,0,0,Everton
6484,2021,Brighton vs Southampton,Brighton,Southampton,DRAW,2,2,1.02,1.03,1.04,1,168,159,216,39,51,66,2,0,0,1,468,485,553,121,105,157,0,0,6,Southampton
6485,2021,Burnley vs Wolves,Burnley,Wolves,HOME_TEAM,1,0,1.03,1.03,1.03,3,294,271,410,77,63,131,1,0,0,0,266,257,356,68,62,103,0,0,1,Burnley
6486,2021,Chelsea vs West Ham,Chelsea,West Ham,HOME_TEAM,1,0,1.01,1.05,1.08,3,1324,1194,572,395,139,114,0,1,0,0,706,721,850,188,142,244,0,0,1,Chelsea
6487,2021,Brentford vs Tottenham,Brentford,Tottenham,DRAW,0,0,1.05,1.04,1.02,1,6,7,7,2,0,2,0,0,1,1,1111,1066,743,319,154,174,1,0,0,UNKNOWN
6488,2021,Leicester vs Aston Villa,Leicester,Aston Villa,DRAW,0,0,1.03,1.03,1.02,1,399,416,358,113,60,96,0,0,2,1,641,639,777,162,155,218,2,0,0,Aston Villa
6489,2021,Manchester City vs Watford,Manchester City,Watford,HOME_TEAM,5,1,1.01,1.1,1.26,3,1234,1254,649,371,121,157,3,0,0,0,239,243,372,61,56,115,0,0,2,Manchester City
6490,2021,Norwich vs Newcastle,Norwich,Newcastle,AWAY_TEAM,0,3,1.03,1.03,1.02,0,210,225,412,50,60,119,0,0,3,3,680,667,853,179,143,250,0,0,2,Norwich
6491,2021,Arsenal vs Manchester Utd,Arsenal,Manchester Utd,HOME_TEAM,3,1,1.02,1.04,1.04,3,1212,1206,693,354,150,145,2,0,0,0,1322,1202,586,394,140,113,0,1,0,DRAW
6492,2021,Burnley vs Southampton,Burnley,Southampton,HOME_TEAM,2,0,1.03,1.03,1.03,3,297,272,410,78,63,131,2,0,0,0,469,487,555,121,106,157,0,1,0,Southampton
6493,2021,Manchester City vs Brighton,Manchester City,Brighton,HOME_TEAM,3,0,1.01,1.06,1.14,3,1237,1259,650,372,121,157,4,0,0,0,169,161,218,39,52,66,0,1,0,Manchester City
6494,2021,Chelsea vs Arsenal,Chelsea,Arsenal,AWAY_TEAM,2,4,1.02,1.03,1.04,0,1327,1195,572,396,139,114,1,0,0,3,1215,1209,694,355,150,145,3,0,0,Arsenal
6495,2021,Everton vs Leicester,Everton,Leicester,DRAW,1,1,1.03,1.03,1.03,1,975,881,781,264,183,204,0,0,1,1,400,416,358,113,61,96,0,1,0,DRAW
6496,2021,Newcastle vs Crystal Palace,Newcastle,Crystal Palace,HOME_TEAM,1,0,1.02,1.03,1.03,3,683,670,853,180,143,250,1,0,0,0,396,381,502,106,78,162,0,1,0,Crystal Palace
6497,2021,Liverpool vs Manchester Utd,Liverpool,Manchester Utd,HOME_TEAM,4,0,1.01,1.06,1.09,3,1232,1170,636,360,152,136,2,0,0,0,1322,1203,589,394,140,114,0,0,1,DRAW
6498,2021,Newcastle vs Leicester,Newcastle,Leicester,HOME_TEAM,2,1,1.02,1.04,1.04,3,686,671,853,181,143,250,2,0,0,0,401,417,359,113,62,96,0,2,0,Leicester
6499,2021,West Ham vs Burnley,West Ham,Burnley,DRAW,1,1,1.02,1.04,1.05,1,706,721,851,188,142,245,0,0,2,1,300,274,410,79,63,131,3,0,0,West Ham
6500,2021,Manchester Utd vs Norwich,Manchester Utd,Norwich,HOME_TEAM,3,2,1.01,1.06,1.1,3,1322,1203,593,394,140,115,0,0,2,0,210,225,415,50,60,120,0,0,4,Manchester Utd
6501,2021,Southampton vs Arsenal,Southampton,Arsenal,HOME_TEAM,1,0,1.04,1.04,1.02,3,469,487,557,121,106,158,0,0,1,0,1218,1213,696,356,150,145,4,0,0,Arsenal
6502,2021,Watford vs Brentford,Watford,Brentford,AWAY_TEAM,1,2,1.03,1.03,1.02,0,239,244,377,61,56,116,0,0,3,3,7,7,7,2,1,2,0,1,0,UNKNOWN
6503,2021,Tottenham vs Brighton,Tottenham,Brighton,AWAY_TEAM,0,1,1.02,1.04,1.06,0,1112,1066,743,319,155,174,0,1,0,3,169,161,221,39,52,67,0,0,1,Tottenham
6504,2021,Manchester City vs Liverpool,Manchester City,Liverpool,DRAW,2,2,1.02,1.04,1.04,1,1240,1262,650,373,121,157,5,0,0,1,1235,1174,636,361,152,136,3,0,0,DRAW
6505,2021,Brentford vs West Ham,Brentford,West Ham,HOME_TEAM,2,0,1.03,1.03,1.03,3,10,9,8,3,1,2,1,0,0,0,707,722,852,188,143,245,0,1,0,UNKNOWN
6506,2021,Leicester vs Crystal Palace,Leicester,Crystal Palace,HOME_TEAM,2,1,1.02,1.03,1.03,3,401,418,361,113,62,97,0,0,1,0,396,381,503,106,78,163,0,0,1,Leicester
6507,2021,Norwich vs Burnley,Norwich,Burnley,HOME_TEAM,2,0,1.03,1.03,1.02,3,210,227,418,50,60,121,0,0,5,0,301,275,411,79,64,131,0,1,0,Burnley
6508,2021,Aston Villa vs Tottenham,Aston Villa,Tottenham,AWAY_TEAM,0,4,1.03,1.03,1.02,0,642,639,777,162,156,218,0,1,0,3,1112,1066,744,319,155,175,0,0,1,Tottenham
6509,2021,Arsenal vs Brighton,Arsenal,Brighton,AWAY_TEAM,1,2,1.02,1.04,1.06,0,1218,1213,697,356,150,146,0,0,1,3,172,162,221,40,52,67,1,0,0,Arsenal
6510,2021,Southampton vs Chelsea,Southampton,Chelsea,AWAY_TEAM,0,6,1.04,1.04,1.02,0,472,488,557,122,106,158,1,0,0,3,1327,1197,576,396,139,115,0,0,1,DRAW
6511,2021,Watford vs Leeds,Watford,Leeds,AWAY_TEAM,0,3,1.03,1.03,1.03,0,239,245,379,61,56,117,0,0,4,3,64,66,65,19,7,18,0,1,0,UNKNOWN
6512,2021,Everton vs Manchester Utd,Everton,Manchester Utd,HOME_TEAM,1,0,1.04,1.04,1.02,3,976,882,782,264,184,204,0,1,0,0,1325,1206,595,395,140,115,1,0,0,Manchester Utd
6513,2021,Newcastle vs Wolves,Newcastle,Wolves,HOME_TEAM,1,0,1.02,1.03,1.04,3,689,673,854,182,143,250,3,0,0,0,266,257,357,68,62,104,0,0,2,DRAW
6514,2021,Burnley vs Everton,Burnley,Everton,HOME_TEAM,3,2,1.03,1.03,1.03,3,301,275,413,79,64,132,0,0,1,0,979,883,782,265,184,204,1,0,0,DRAW
6515,2021,Crystal Palace vs Arsenal,Crystal Palace,Arsenal,HOME_TEAM,3,0,1.04,1.03,1.02,3,396,382,505,106,78,164,0,0,2,0,1218,1214,699,356,150,147,0,0,2,Arsenal
6516,2021,Tottenham vs Newcastle,Tottenham,Newcastle,HOME_TEAM,5,1,1.02,1.04,1.06,3,1115,1070,744,320,155,175,1,0,0,0,692,674,854,183,143,250,4,0,0,DRAW
6517,2021,West Ham vs Everton,West Ham,Everton,HOME_TEAM,2,1,1.02,1.04,1.05,3,707,722,854,188,143,246,0,0,1,0,979,885,785,265,184,205,0,0,1,Everton
6518,2021,Manchester Utd vs Leicester,Manchester Utd,Leicester,DRAW,1,1,1.02,1.04,1.06,1,1325,1206,596,395,140,116,0,0,1,1,404,420,362,114,62,97,1,0,0,Leicester
6519,2021,Brighton vs Norwich,Brighton,Norwich,DRAW,0,0,1.01,1.04,1.07,1,175,164,222,41,52,67,2,0,0,1,213,229,418,51,60,121,1,0,0,Brighton
6520,2021,Burnley vs Manchester City,Burnley,Manchester City,AWAY_TEAM,0,2,1.17,1.07,1.01,0,304,278,415,80,64,132,1,0,0,3,1241,1264,652,373,122,157,0,1,0,Manchester City
6521,2021,Chelsea vs Brentford,Chelsea,Brentford,AWAY_TEAM,1,4,1.01,1.05,1.09,0,1330,1203,576,397,139,115,1,0,0,3,13,11,8,4,1,2,2,0,0,UNKNOWN
6522,2021,Leeds vs Southampton,Leeds,Southampton,DRAW,1,1,1.02,1.04,1.03,1,67,69,65,20,7,18,1,0,0,1,472,488,563,122,106,159,0,0,1,Leeds
6523,2021,Wolves vs Aston Villa,Wolves,Aston Villa,HOME_TEAM,2,1,1.03,1.03,1.03,3,266,257,358,68,62,105,0,0,3,0,642,639,781,162,156,219,0,0,1,Aston Villa
6524,2021,Liverpool vs Watford,Liverpool,Watford,HOME_TEAM,2,0,1.01,1.09,1.18,3,1236,1176,638,361,153,136,0,1,0,0,239,245,382,61,56,118,0,0,5,Liverpool
6525,2021,Tottenham vs West Ham,Tottenham,West Ham,HOME_TEAM,3,1,1.02,1.04,1.05,3,1118,1075,745,321,155,175,2,0,0,0,710,724,855,189,143,246,1,0,0,DRAW
6526,2021,Leicester vs Brentford,Leicester,Brentford,HOME_TEAM,2,1,1.02,1.03,1.04,3,405,421,363,114,63,97,0,1,0,0,16,15,9,5,1,2,3,0,0,UNKNOWN
6527,2021,Aston Villa vs Arsenal,Aston Villa,Arsenal,AWAY_TEAM,0,1,1.03,1.03,1.02,0,642,640,783,162,156,220,0,0,2,3,1218,1214,702,356,150,148,0,0,3,Aston Villa
6528,2021,Wolves vs Leeds,Wolves,Leeds,AWAY_TEAM,2,3,1.02,1.03,1.03,0,269,259,359,69,62,105,1,0,0,3,68,70,66,20,8,18,0,1,0,Wolves
6529,2021,Everton vs Newcastle,Everton,Newcastle,HOME_TEAM,1,0,1.02,1.03,1.03,3,979,886,787,265,184,206,0,0,2,0,692,675,859,183,143,251,0,0,1,Newcastle
6530,2021,Arsenal vs Liverpool,Arsenal,Liverpool,AWAY_TEAM,0,2,1.04,1.04,1.02,0,1221,1215,702,357,150,148,1,0,0,3,1239,1178,638,362,153,136,1,0,0,Liverpool
6531,2021,Brighton vs Tottenham,Brighton,Tottenham,AWAY_TEAM,0,2,1.04,1.03,1.02,0,176,164,222,41,53,67,0,1,0,3,1121,1078,746,322,155,175,3,0,0,Brighton
6532,2021,Crystal Palace vs Manchester City,Crystal Palace,Manchester City,DRAW,0,0,1.1,1.05,1.01,1,399,385,505,107,78,164,1,0,0,1,1244,1266,652,374,122,157,1,0,0,Manchester City
6533,2021,Arsenal vs Leicester,Arsenal,Leicester,HOME_TEAM,2,0,1.01,1.05,1.08,3,1221,1215,704,357,150,149,0,0,1,0,408,423,364,115,63,97,1,0,0,Leicester
6534,2021,Chelsea vs Newcastle,Chelsea,Newcastle,HOME_TEAM,1,0,1.01,1.05,1.08,3,1330,1204,580,397,139,116,0,0,1,0,692,675,860,183,143,252,0,0,2,Chelsea
6535,2021,Everton vs Wolves,Everton,Wolves,AWAY_TEAM,0,1,1.02,1.03,1.04,0,982,887,787,266,184,206,1,0,0,3,269,261,362,69,62,106,0,0,1,Everton
6536,2021,Leeds vs Norwich,Leeds,Norwich,HOME_TEAM,2,1,1.02,1.04,1.05,3,71,73,68,21,8,18,1,0,0,0,214,229,418,51,61,121,0,1,0,UNKNOWN
6537,2021,Southampton vs Watford,Southampton,Watford,AWAY_TEAM,1,2,1.02,1.04,1.05,0,473,489,564,122,107,159,0,1,0,3,239,245,384,61,56,119,0,0,6,Southampton
6538,2021,West Ham vs Aston Villa,West Ham,Aston Villa,HOME_TEAM,2,1,1.02,1.03,1.03,3,710,725,858,189,143,247,0,0,1,0,642,640,784,162,156,221,0,0,3,West Ham
6539,2021,Manchester Utd vs Tottenham,Manchester Utd,Tottenham,HOME_TEAM,3,2,1.02,1.04,1.03,3,1326,1207,597,395,141,116,0,1,0,0,1124,1080,746,323,155,175,4,0,0,Tottenham
6540,2021,Brentford vs Burnley,Brentford,Burnley,HOME_TEAM,2,0,1.02,1.03,1.04,3,16,16,11,5,1,3,0,0,1,0,304,278,417,80,64,133,0,0,1,UNKNOWN
6541,2021,Brighton vs Liverpool,Brighton,Liverpool,AWAY_TEAM,0,2,1.07,1.05,1.01,0,176,164,224,41,53,68,0,0,1,3,1242,1180,638,363,153,136,2,0,0,DRAW
6542,2021,Leeds vs Aston Villa,Leeds,Aston Villa,AWAY_TEAM,0,3,1.03,1.04,1.02,0,74,75,69,22,8,18,2,0,0,3,642,641,786,162,156,222,0,0,4,Aston Villa
6543,2021,Norwich vs Chelsea,Norwich,Chelsea,AWAY_TEAM,1,3,1.1,1.05,1.01,0,214,230,420,51,61,122,0,0,1,3,1333,1205,580,398,139,116,1,0,0,Chelsea
6544,2021,Southampton vs Newcastle,Southampton,Newcastle,AWAY_TEAM,1,2,1.02,1.04,1.04,0,473,490,566,122,107,160,0,0,1,3,692,675,861,183,143,253,0,0,3,Southampton
6545,2021,Wolves vs Watford,Wolves,Watford,HOME_TEAM,4,0,1.02,1.03,1.04,3,272,262,362,70,62,106,1,0,0,0,242,247,385,62,56,119,1,0,0,Wolves
6546,2021,Tottenham vs Everton,Tottenham,Everton,HOME_TEAM,5,0,1.02,1.04,1.05,3,1124,1082,749,323,155,176,0,0,1,0,982,887,788,266,184,207,0,0,1,Everton
6547,2021,Manchester City vs Manchester Utd,Manchester City,Manchester Utd,HOME_TEAM,4,1,1.01,1.05,1.08,3,1245,1266,652,374,123,157,0,1,0,0,1329,1210,599,396,141,116,1,0,0,Manchester Utd
6548,2021,Watford vs Arsenal,Watford,Arsenal,AWAY_TEAM,2,3,1.07,1.04,1.02,0,242,247,389,62,56,120,0,0,1,3,1224,1217,704,358,150,149,1,0,0,DRAW
6549,2021,Liverpool vs West Ham,Liverpool,West Ham,HOME_TEAM,1,0,1.01,1.07,1.12,3,1245,1182,638,364,153,136,3,0,0,0,713,727,859,190,143,247,1,0,0,Liverpool
6550,2021,Aston Villa vs Southampton,Aston Villa,Southampton,HOME_TEAM,4,0,1.02,1.04,1.03,3,645,644,786,163,156,222,1,0,0,0,473,491,568,122,107,161,0,0,2,Southampton
6551,2021,Burnley vs Chelsea,Burnley,Chelsea,AWAY_TEAM,0,4,1.07,1.04,1.02,0,304,278,419,80,64,134,0,0,2,3,1336,1208,581,399,139,116,2,0,0,Chelsea
6552,2021,Newcastle vs Brighton,Newcastle,Brighton,HOME_TEAM,2,1,1.03,1.03,1.03,3,695,677,862,184,143,253,1,0,0,0,176,164,226,41,53,69,0,0,2,Brighton
6553,2021,Norwich vs Brentford,Norwich,Brentford,AWAY_TEAM,1,3,1.03,1.03,1.02,0,214,231,423,51,61,123,0,0,2,3,19,18,11,6,1,3,1,0,0,UNKNOWN
6554,2021,Wolves vs Crystal Palace,Wolves,Crystal Palace,AWAY_TEAM,0,2,1.02,1.03,1.03,0,275,266,362,71,62,106,2,0,0,3,400,385,505,107,79,164,0,1,0,Wolves
6555,2021,Leicester vs Leeds,Leicester,Leeds,HOME_TEAM,1,0,1.02,1.04,1.04,3,408,423,366,115,63,98,0,0,1,0,74,75,72,22,8,19,0,0,1,Leeds
6556,2021,Burnley vs Leicester,Burnley,Leicester,AWAY_TEAM,0,2,1.03,1.03,1.03,0,304,278,423,80,64,135,0,0,3,3,411,424,366,116,63,98,1,0,0,DRAW
6557,2021,West Ham vs Wolves,West Ham,Wolves,HOME_TEAM,1,0,1.02,1.03,1.05,3,713,727,860,190,143,248,0,0,1,0,275,266,364,71,62,107,0,0,1,West Ham
6558,2021,Everton vs Manchester City,Everton,Manchester City,AWAY_TEAM,0,1,1.13,1.06,1.01,0,982,887,793,266,184,208,0,0,2,3,1248,1270,653,375,123,157,1,0,0,Manchester City
6559,2021,Brighton vs Aston Villa,Brighton,Aston Villa,AWAY_TEAM,0,2,1.02,1.03,1.04,0,176,165,228,41,53,70,0,0,3,3,648,648,786,164,156,222,2,0,0,DRAW
6560,2021,Brentford vs Newcastle,Brentford,Newcastle,AWAY_TEAM,0,2,1.02,1.03,1.03,0,22,21,12,7,1,3,2,0,0,3,698,679,863,185,143,253,2,0,0,UNKNOWN
6561,2021,Crystal Palace vs Burnley,Crystal Palace,Burnley,DRAW,1,1,1.02,1.03,1.05,1,403,387,505,108,79,164,1,0,0,1,304,278,425,80,64,136,0,0,4,Burnley
6562,2021,Manchester Utd vs Watford,Manchester Utd,Watford,DRAW,0,0,1.01,1.05,1.08,1,1329,1211,603,396,141,117,0,0,1,1,242,249,392,62,56,121,0,0,2,Manchester Utd
6563,2021,Leeds vs Tottenham,Leeds,Tottenham,AWAY_TEAM,0,4,1.04,1.04,1.02,0,74,75,73,22,8,20,0,0,2,3,1127,1087,749,324,155,176,1,0,0,Leeds
6564,2021,Southampton vs Norwich,Southampton,Norwich,HOME_TEAM,2,0,1.01,1.05,1.07,3,473,491,572,122,107,162,0,0,3,0,214,232,426,51,61,124,0,0,3,Southampton
6565,2021,Arsenal vs Wolves,Arsenal,Wolves,HOME_TEAM,2,1,1.02,1.04,1.06,3,1227,1220,706,359,150,149,2,0,0,0,275,266,365,71,62,108,0,0,2,Wolves
6566,2021,Liverpool vs Leeds,Liverpool,Leeds,HOME_TEAM,6,0,1.01,1.08,1.15,3,1248,1183,638,365,153,136,4,0,0,0,74,75,77,22,8,21,0,0,3,Liverpool
6567,2021,Burnley vs Tottenham,Burnley,Tottenham,HOME_TEAM,1,0,1.05,1.04,1.02,3,305,279,426,80,65,136,0,1,0,0,1130,1091,749,325,155,176,2,0,0,Tottenham
6568,2021,Watford vs Crystal Palace,Watford,Crystal Palace,AWAY_TEAM,1,4,1.03,1.03,1.03,0,243,249,392,62,57,121,0,1,0,3,404,388,506,108,80,164,0,1,0,DRAW
6569,2021,Wolves vs Leicester,Wolves,Leicester,HOME_TEAM,2,1,1.02,1.03,1.04,3,275,267,367,71,62,109,0,0,3,0,414,426,366,117,63,98,2,0,0,DRAW
6570,2021,Leeds vs Manchester Utd,Leeds,Manchester Utd,AWAY_TEAM,2,4,1.05,1.04,1.02,0,74,75,83,22,8,22,0,0,4,3,1330,1211,603,396,142,117,0,1,0,DRAW
6571,2021,Manchester City vs Tottenham,Manchester City,Tottenham,AWAY_TEAM,2,3,1.01,1.06,1.11,0,1251,1271,653,376,123,157,2,0,0,3,1130,1091,750,325,155,177,0,0,1,Manchester City
6572,2021,Arsenal vs Brentford,Arsenal,Brentford,HOME_TEAM,2,1,1.02,1.04,1.07,3,1230,1222,707,360,150,149,3,0,0,0,22,21,14,7,1,4,0,0,1,UNKNOWN
6573,2021,Aston Villa vs Watford,Aston Villa,Watford,AWAY_TEAM,0,1,1.02,1.04,1.06,0,651,650,786,165,156,222,3,0,0,3,243,250,396,62,57,122,0,0,1,Aston Villa
6574,2021,Brighton vs Burnley,Brighton,Burnley,AWAY_TEAM,0,3,1.02,1.04,1.06,0,176,165,230,41,53,71,0,0,4,3,308,280,426,81,65,136,1,0,0,DRAW
6575,2021,Crystal Palace vs Chelsea,Crystal Palace,Chelsea,AWAY_TEAM,0,1,1.06,1.04,1.02,0,407,392,507,109,80,164,1,0,0,3,1339,1212,581,400,139,116,3,0,0,Chelsea
6576,2021,Liverpool vs Norwich,Liverpool,Norwich,HOME_TEAM,3,1,1.01,1.09,1.22,3,1251,1189,638,366,153,136,5,0,0,0,214,232,428,51,61,125,0,0,4,Liverpool
6577,2021,Southampton vs Everton,Southampton,Everton,HOME_TEAM,2,0,1.02,1.04,1.04,3,476,493,572,123,107,162,1,0,0,0,982,887,794,266,184,209,0,0,3,Southampton
6578,2021,West Ham vs Newcastle,West Ham,Newcastle,DRAW,1,1,1.02,1.04,1.05,1,716,728,860,191,143,248,1,0,0,1,701,681,863,186,143,253,3,0,0,Newcastle
6579,2021,Manchester Utd vs Brighton,Manchester Utd,Brighton,HOME_TEAM,2,0,1.02,1.04,1.05,3,1333,1215,605,397,142,117,1,0,0,0,176,165,233,41,53,72,0,0,5,Manchester Utd
6580,2021,Leicester vs West Ham,Leicester,West Ham,DRAW,2,2,1.03,1.03,1.02,1,414,427,368,117,63,99,0,0,1,1,717,729,861,191,144,248,0,1,0,West Ham
6581,2021,Burnley vs Liverpool,Burnley,Liverpool,AWAY_TEAM,0,1,1.13,1.07,1.01,0,311,283,426,82,65,136,2,0,0,3,1254,1192,639,367,153,136,6,0,0,Liverpool
6582,2021,Newcastle vs Aston Villa,Newcastle,Aston Villa,HOME_TEAM,1,0,1.03,1.03,1.03,3,702,682,864,186,144,253,0,1,0,0,651,650,787,165,156,223,0,0,1,DRAW
6583,2021,Tottenham vs Wolves,Tottenham,Wolves,AWAY_TEAM,0,2,1.02,1.04,1.06,0,1133,1094,752,326,155,177,1,0,0,3,278,269,368,72,62,109,1,0,0,Tottenham
6584,2021,Norwich vs Manchester City,Norwich,Manchester City,AWAY_TEAM,0,4,1.16,1.07,1.01,0,214,233,431,51,61,126,0,0,5,3,1251,1273,656,376,123,158,0,0,1,Norwich
6585,2021,Brentford vs Crystal Palace,Brentford,Crystal Palace,DRAW,0,0,1.03,1.03,1.03,1,22,22,16,7,1,5,0,0,2,1,407,392,508,109,80,165,0,0,1,UNKNOWN
6586,2021,Everton vs Leeds,Everton,Leeds,HOME_TEAM,3,0,1.02,1.04,1.03,3,982,887,796,266,184,210,0,0,4,0,74,77,87,22,8,23,0,0,5,Leeds
6587,2021,Watford vs Brighton,Watford,Brighton,AWAY_TEAM,0,2,1.04,1.03,1.02,0,246,251,396,63,57,122,1,0,0,3,176,165,235,41,53,73,0,0,6,Brighton
6588,2021,Manchester Utd vs Southampton,Manchester Utd,Southampton,DRAW,1,1,1.02,1.04,1.06,1,1336,1217,605,398,142,117,2,0,0,1,479,495,572,124,107,162,2,0,0,Manchester Utd
6589,2021,Liverpool vs Leicester,Liverpool,Leicester,HOME_TEAM,2,0,1.01,1.07,1.13,3,1257,1193,639,368,153,136,7,0,0,0,415,429,370,117,64,99,0,1,0,Liverpool
6590,2021,Wolves vs Arsenal,Wolves,Arsenal,AWAY_TEAM,0,1,1.04,1.03,1.02,0,281,271,368,73,62,109,2,0,0,3,1233,1224,708,361,150,149,4,0,0,Wolves
6591,2021,Aston Villa vs Leeds,Aston Villa,Leeds,DRAW,3,3,1.02,1.04,1.04,1,651,650,788,165,156,224,0,0,2,1,74,77,90,22,8,24,0,0,6,Leeds
6592,2021,Manchester City vs Brentford,Manchester City,Brentford,HOME_TEAM,2,0,1.01,1.11,1.32,3,1254,1277,656,377,123,158,1,0,0,0,23,22,16,7,2,5,0,1,0,UNKNOWN
6593,2021,Norwich vs Crystal Palace,Norwich,Crystal Palace,DRAW,1,1,1.04,1.03,1.02,1,214,233,435,51,61,127,0,0,6,1,408,392,508,109,81,165,0,1,0,DRAW
6594,2021,Tottenham vs Southampton,Tottenham,Southampton,AWAY_TEAM,2,3,1.02,1.04,1.06,0,1133,1094,754,326,155,178,0,0,1,3,480,496,573,124,108,162,0,1,0,Tottenham
6595,2021,Burnley vs Manchester Utd,Burnley,Manchester Utd,DRAW,1,1,1.06,1.04,1.02,1,311,283,427,82,65,137,0,0,1,1,1337,1218,606,398,143,117,0,1,0,Manchester Utd
6596,2021,Newcastle vs Everton,Newcastle,Everton,HOME_TEAM,3,1,1.03,1.03,1.03,3,705,683,864,187,144,253,1,0,0,0,985,890,796,267,184,210,1,0,0,Newcastle
6597,2021,West Ham vs Watford,West Ham,Watford,HOME_TEAM,1,0,1.02,1.04,1.06,3,718,731,863,191,145,248,0,2,0,0,246,251,398,63,57,123,0,0,1,West Ham
6598,2021,Burnley vs Watford,Burnley,Watford,DRAW,0,0,1.02,1.03,1.04,1,312,284,428,82,66,137,0,1,0,1,246,251,399,63,57,124,0,0,2,Burnley
6599,2021,Chelsea vs Tottenham,Chelsea,Tottenham,HOME_TEAM,2,0,1.02,1.04,1.05,3,1342,1213,581,401,139,116,4,0,0,0,1133,1096,757,326,155,179,0,0,2,DRAW
6600,2021,Arsenal vs Burnley,Arsenal,Burnley,DRAW,0,0,1.01,1.05,1.11,1,1236,1225,708,362,150,149,5,0,0,1,313,284,428,82,67,137,0,2,0,Burnley
6601,2021,Crystal Palace vs Liverpool,Crystal Palace,Liverpool,AWAY_TEAM,1,3,1.06,1.04,1.02,0,409,393,509,109,82,165,0,2,0,3,1260,1195,639,369,153,136,8,0,0,Liverpool
6602,2021,Leicester vs Brighton,Leicester,Brighton,DRAW,1,1,1.03,1.03,1.03,1,415,429,372,117,64,100,0,0,1,1,179,167,235,42,53,73,1,0,0,Leicester
6603,2021,Southampton vs Manchester City,Southampton,Manchester City,DRAW,1,1,1.11,1.06,1.01,1,483,499,575,125,108,162,1,0,0,1,1257,1279,656,378,123,158,2,0,0,Manchester City
6604,2021,Brentford vs Wolves,Brentford,Wolves,AWAY_TEAM,1,2,1.02,1.03,1.03,0,23,22,18,7,2,6,0,0,1,3,281,271,369,73,62,110,0,0,1,UNKNOWN
6605,2021,Leeds vs Newcastle,Leeds,Newcastle,AWAY_TEAM,0,1,1.02,1.04,1.04,0,75,80,93,22,9,24,0,1,0,3,708,686,865,188,144,253,2,0,0,Leeds
